student_id,status,is_dropout,program_studi,jalur_masuk,status_pernikahan,jenis_kelamin,kelas,usia_saat_daftar,kelompok_usia,status_spp,punya_tunggakan,penerima_beasiswa,mahasiswa_displaced,nilai_masuk,nilai_pendidikan_sebelumnya,mk_diambil_sem1,mk_lulus_sem1,nilai_sem1,mk_diambil_sem2,mk_lulus_sem2,nilai_sem2,rasio_kelulusan_mk_sem1,rasio_kelulusan_mk_sem2,skor_risiko_dropout,sumber_skor,prediksi_berisiko,kategori_risiko
JJI-02436,Graduate,0.0,Informatics Engineering,Transfer,Lajang,Laki-laki,Siang,21,21-23 th,Lunas,Tidak,Tidak,Ya,133.5,150.0,5,5,13.0,5,5,12.6,1.0,1.0,0.4282,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-02437,Graduate,0.0,Agronomy,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,32,28-35 th,Lunas,Tidak,Tidak,Tidak,110.0,130.0,18,13,13.71,12,12,12.08,0.722,1.0,0.4609,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-02438,Dropout,1.0,Informatics Engineering,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,22,21-23 th,Lunas,Tidak,Ya,Ya,107.5,111.0,5,3,12.33,6,3,12.5,0.6,0.5,0.7921,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02439,Dropout,1.0,Agronomy,Pemegang gelar pendidikan tinggi lain,Lajang,Laki-laki,Siang,32,28-35 th,Menunggak,Tidak,Tidak,Ya,130.0,130.0,17,11,12.73,12,10,12.7,0.647,0.833,0.966,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02440,Dropout,1.0,Advertising & Marketing Management,Pindah program studi,Lajang,Laki-laki,Siang,35,28-35 th,Lunas,Tidak,Tidak,Tidak,111.6,170.0,5,1,14.0,5,0,0.0,0.2,0.0,0.9914,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02441,Dropout,1.0,Management,Fase 3 - kuota umum,Lajang,Laki-laki,Siang,23,21-23 th,Menunggak,Tidak,Tidak,Ya,101.0,133.1,5,0,0.0,5,0,0.0,0.0,0.0,0.9986,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02442,Enrolled,,Social Service (kelas malam),Usia di atas 23 tahun,Lajang,Laki-laki,Malam,39,>35 th,Lunas,Tidak,Tidak,Tidak,108.3,100.0,6,5,11.4,6,3,11.0,0.833,0.5,0.7542,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-02443,Dropout,1.0,Advertising & Marketing Management,Pindah program studi,Menikah,Laki-laki,Siang,35,28-35 th,Lunas,Tidak,Tidak,Tidak,128.2,120.0,5,0,0.0,5,1,10.0,0.0,0.2,0.9706,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02444,Graduate,0.0,Agronomy,Usia di atas 23 tahun,Menikah,Laki-laki,Siang,32,28-35 th,Lunas,Tidak,Tidak,Tidak,150.0,110.0,6,6,18.88,12,12,17.69,1.0,1.0,0.0362,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02445,Dropout,1.0,Basic Education,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,142.8,133.1,6,0,0.0,6,0,0.0,0.0,0.0,0.9989,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02446,Enrolled,,Nursing,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,34,28-35 th,Lunas,Tidak,Tidak,Tidak,100.0,120.0,7,6,11.33,7,4,12.6,0.857,0.571,0.7806,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-02447,Dropout,1.0,Management (kelas malam),Pemegang gelar pendidikan tinggi lain,Lajang,Laki-laki,Malam,44,>35 th,Lunas,Tidak,Tidak,Ya,150.0,150.0,7,7,13.5,5,5,16.2,1.0,1.0,0.3314,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-02448,Graduate,0.0,Tourism,Usia di atas 23 tahun,Menikah,Laki-laki,Siang,53,>35 th,Lunas,Tidak,Tidak,Tidak,156.5,133.1,11,2,15.0,9,3,10.0,0.182,0.333,0.9979,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02449,Dropout,1.0,Informatics Engineering,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,28,28-35 th,Menunggak,Ya,Tidak,Tidak,98.6,120.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9998,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02450,Dropout,1.0,Management (kelas malam),Pemegang gelar pendidikan tinggi lain,Lajang,Laki-laki,Malam,31,28-35 th,Lunas,Tidak,Tidak,Tidak,130.0,130.0,9,9,14.22,5,5,12.8,1.0,1.0,0.2465,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02451,Enrolled,,Animation & Multimedia Design,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Menunggak,Ya,Tidak,Tidak,118.1,130.0,0,0,0.0,0,0,0.0,,,0.9349,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-02452,Dropout,1.0,Agronomy,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,44,>35 th,Menunggak,Ya,Tidak,Tidak,120.0,100.0,7,4,12.0,6,0,0.0,0.571,0.0,0.9998,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02453,Graduate,0.0,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,127.7,142.0,5,5,12.6,5,4,12.0,1.0,0.8,0.265,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02454,Enrolled,,Animation & Multimedia Design,Mahasiswa internasional (S1),Lajang,Laki-laki,Siang,21,21-23 th,Lunas,Tidak,Tidak,Tidak,130.0,130.0,12,12,15.08,11,11,13.08,1.0,1.0,0.0431,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-02455,Dropout,1.0,Informatics Engineering,Fase 3 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Ya,Tidak,147.7,148.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9888,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02456,Graduate,0.0,Agronomy,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,170.0,170.0,6,6,14.5,6,6,15.3,1.0,1.0,0.0891,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02457,Graduate,0.0,Communication Design,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,55,>35 th,Lunas,Tidak,Tidak,Tidak,110.2,110.0,6,6,14.5,6,6,13.5,1.0,1.0,0.2887,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02458,Enrolled,,Management,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,27,24-27 th,Lunas,Tidak,Tidak,Tidak,146.4,166.0,5,3,10.0,5,1,13.0,0.6,0.2,0.8908,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-02459,Dropout,1.0,Informatics Engineering,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,121.0,135.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9921,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02460,Graduate,0.0,Management,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,129.9,133.0,5,5,11.6,5,5,13.2,1.0,1.0,0.1021,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02461,Dropout,1.0,Journalism & Communication,Usia di atas 23 tahun,Menikah,Laki-laki,Siang,43,>35 th,Lunas,Tidak,Tidak,Tidak,132.0,133.1,6,4,11.75,6,0,0.0,0.667,0.0,0.9936,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02462,Dropout,1.0,Tourism,Fase 3 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,125.9,121.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9907,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02463,Dropout,1.0,Animation & Multimedia Design,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,165.7,159.0,0,0,0.0,0,0,0.0,,,0.5688,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-02464,Dropout,1.0,Tourism,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Ya,Ya,Ya,122.7,130.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9985,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02465,Dropout,1.0,Management (kelas malam),Usia di atas 23 tahun,Menikah,Laki-laki,Malam,29,28-35 th,Menunggak,Ya,Tidak,Tidak,141.4,121.0,5,4,11.25,5,4,11.8,0.8,0.8,0.9039,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02466,Dropout,1.0,Equinculture,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,44,>35 th,Lunas,Ya,Tidak,Ya,156.4,133.1,6,5,11.57,6,0,0.0,0.833,0.0,0.9977,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02467,Enrolled,,Informatics Engineering,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,148.5,146.0,5,4,10.0,5,1,16.0,0.8,0.2,0.8172,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-02468,Enrolled,,Agronomy,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Ya,Tidak,140.0,140.0,6,5,13.83,6,6,12.3,0.833,1.0,0.1299,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-02469,Dropout,1.0,Communication Design,Pindah program studi,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,131.7,125.0,6,4,12.75,9,3,12.67,0.667,0.333,0.9303,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02470,Dropout,1.0,Management,Usia di atas 23 tahun,Menikah,Laki-laki,Siang,36,>35 th,Lunas,Tidak,Tidak,Ya,104.7,120.0,4,0,0.0,5,0,0.0,0.0,0.0,0.996,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02471,Enrolled,,Equinculture,Pemegang diploma spesialisasi teknologi,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,150.0,150.0,6,5,11.6,6,2,11.0,0.833,0.333,0.8793,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-02472,Dropout,1.0,Veterinary Nursing,Usia di atas 23 tahun,Menikah,Laki-laki,Siang,29,28-35 th,Menunggak,Tidak,Tidak,Tidak,110.0,110.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9988,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02473,Dropout,1.0,Advertising & Marketing Management,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,129.1,120.0,6,4,11.25,6,3,10.33,0.667,0.5,0.7539,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02474,Dropout,1.0,Agronomy,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,24,24-27 th,Menunggak,Tidak,Tidak,Tidak,120.0,133.1,6,0,0.0,6,0,0.0,0.0,0.0,0.9989,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02475,Graduate,0.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,127.0,133.1,6,6,14.33,6,6,15.0,1.0,1.0,0.1038,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02476,Dropout,1.0,Social Service (kelas malam),Usia di atas 23 tahun,Menikah,Laki-laki,Malam,45,>35 th,Menunggak,Ya,Tidak,Tidak,151.5,133.1,6,0,0.0,5,0,0.0,0.0,0.0,0.9994,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02477,Graduate,0.0,Nursing,Pindah program studi,Lajang,Laki-laki,Siang,28,28-35 th,Lunas,Tidak,Ya,Ya,126.8,130.0,23,20,13.5,23,20,13.5,0.87,0.87,0.0718,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02478,Enrolled,,Tourism,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,23,21-23 th,Lunas,Tidak,Tidak,Ya,140.8,160.0,6,6,12.67,6,5,12.2,1.0,0.833,0.269,prediksi model (mahasiswa masih aktif),Aman,Rendah
JJI-02479,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,125.6,128.0,7,7,12.44,8,7,11.35,1.0,0.875,0.1447,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02480,Dropout,1.0,Management,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,23,21-23 th,Lunas,Tidak,Tidak,Ya,127.8,140.0,5,3,10.67,5,3,11.33,0.6,0.6,0.6875,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-02481,Enrolled,,Animation & Multimedia Design,Pindah program studi,Lajang,Laki-laki,Siang,22,21-23 th,Lunas,Tidak,Tidak,Ya,120.0,120.0,0,0,0.0,0,0,0.0,,,0.7241,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-02482,Graduate,0.0,Communication Design,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,22,21-23 th,Lunas,Tidak,Ya,Tidak,131.3,140.0,6,6,12.67,6,5,12.4,1.0,0.833,0.1214,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02483,Graduate,0.0,Management (kelas malam),Usia di atas 23 tahun,Lajang,Laki-laki,Malam,33,28-35 th,Lunas,Tidak,Tidak,Tidak,155.7,120.0,5,5,13.2,5,5,14.83,1.0,1.0,0.1879,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02484,Graduate,0.0,Agronomy,Pemegang diploma short cycle,Lajang,Laki-laki,Siang,21,21-23 th,Lunas,Tidak,Tidak,Tidak,128.5,130.0,12,10,12.7,12,11,12.18,0.833,0.917,0.1483,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02485,Graduate,0.0,Management,Usia di atas 23 tahun,Menikah,Laki-laki,Siang,45,>35 th,Lunas,Tidak,Tidak,Tidak,170.0,100.0,5,5,14.83,5,5,14.8,1.0,1.0,0.184,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02486,Dropout,1.0,Agronomy,Usia di atas 23 tahun,Menikah,Laki-laki,Siang,44,>35 th,Menunggak,Tidak,Tidak,Tidak,100.0,133.1,10,4,11.5,7,1,12.0,0.4,0.143,0.9967,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02487,Dropout,1.0,Advertising & Marketing Management,Usia di atas 23 tahun,Bercerai,Laki-laki,Siang,42,>35 th,Lunas,Tidak,Tidak,Tidak,107.2,110.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9971,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02488,Dropout,1.0,Management,Fase 3 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,139.3,147.0,5,0,0.0,5,0,0.0,0.0,0.0,0.9913,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02489,Enrolled,,Management,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,123.2,133.0,5,3,12.67,5,2,12.5,0.6,0.4,0.8631,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-02490,Graduate,0.0,Tourism,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Ya,Ya,122.3,137.0,6,6,14.71,6,6,12.5,1.0,1.0,0.0608,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02491,Enrolled,,Journalism & Communication,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,127.9,124.0,6,3,13.67,6,4,10.25,0.5,0.667,0.8887,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-02492,Enrolled,,Management,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Tidak,Tidak,Tidak,120.3,128.0,5,5,10.8,5,2,13.5,1.0,0.4,0.5953,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-02493,Dropout,1.0,Social Service (kelas malam),Pindah institusi/prodi,Lajang,Laki-laki,Malam,26,24-27 th,Menunggak,Ya,Tidak,Tidak,128.5,120.0,8,4,10.5,10,7,10.43,0.5,0.7,0.9779,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02494,Graduate,0.0,Agronomy,Usia di atas 23 tahun,Menikah,Laki-laki,Siang,31,28-35 th,Lunas,Tidak,Tidak,Tidak,150.0,133.1,6,6,15.0,6,5,12.5,1.0,0.833,0.2888,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02495,Graduate,0.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,19,≤20 th,Lunas,Ya,Ya,Tidak,136.1,142.0,6,6,12.67,6,6,14.0,1.0,1.0,0.0971,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02496,Graduate,0.0,Journalism & Communication,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,28,28-35 th,Lunas,Tidak,Tidak,Ya,128.0,100.0,6,6,13.17,6,6,13.67,1.0,1.0,0.1721,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02497,Graduate,0.0,Animation & Multimedia Design,Fase 1 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Ya,Ya,158.1,149.0,0,0,0.0,0,0,0.0,,,0.4518,prediksi out-of-fold (data berlabel),Aman,Sedang
JJI-02498,Graduate,0.0,Social Service (kelas malam),Fase 1 - kuota umum,Menikah,Perempuan,Malam,43,>35 th,Lunas,Tidak,Tidak,Ya,108.7,110.0,6,6,13.0,6,6,12.5,1.0,1.0,0.1059,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02499,Dropout,1.0,Animation & Multimedia Design,Usia di atas 23 tahun,Lajang,Laki-laki,Siang,25,24-27 th,Lunas,Tidak,Ya,Tidak,110.0,133.1,0,0,0.0,0,0,0.0,,,0.5441,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-02500,Dropout,1.0,Social Service,Usia di atas 23 tahun,Lajang,Perempuan,Siang,40,>35 th,Lunas,Ya,Tidak,Tidak,120.0,133.1,6,2,10.0,6,1,15.0,0.333,0.167,0.976,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02501,Graduate,0.0,Veterinary Nursing,Pemegang diploma spesialisasi teknologi,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,150.0,150.0,6,6,13.33,6,5,13.38,1.0,0.833,0.1836,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02502,Graduate,0.0,Social Service (kelas malam),Usia di atas 23 tahun,Menikah,Perempuan,Malam,46,>35 th,Lunas,Tidak,Tidak,Tidak,113.0,133.1,6,3,12.33,6,6,13.33,0.5,1.0,0.2932,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02503,Graduate,0.0,Biofuel Production Technologies,Pindah institusi/prodi,Lajang,Perempuan,Siang,26,24-27 th,Lunas,Tidak,Tidak,Tidak,118.6,121.0,21,20,13.18,14,14,11.64,0.952,1.0,0.0375,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02504,Graduate,0.0,Nursing,Usia di atas 23 tahun,Menikah,Perempuan,Siang,34,28-35 th,Lunas,Tidak,Ya,Tidak,148.8,133.1,7,6,12.51,8,7,13.07,0.857,0.875,0.095,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02505,Dropout,1.0,Basic Education,Fase 3 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,120.3,122.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9976,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02506,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,127.0,143.0,8,7,13.59,8,7,13.59,0.875,0.875,0.0604,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02507,Graduate,0.0,Oral Hygiene,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,113.8,123.0,7,7,11.16,8,8,11.42,1.0,1.0,0.0894,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02508,Graduate,0.0,Social Service (kelas malam),Usia di atas 23 tahun,Lajang,Laki-laki,Malam,37,>35 th,Lunas,Tidak,Ya,Tidak,108.0,120.0,7,6,11.86,6,5,12.0,0.857,0.833,0.1881,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02509,Graduate,0.0,Animation & Multimedia Design,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,23,21-23 th,Lunas,Tidak,Ya,Tidak,129.1,114.0,0,0,0.0,0,0,0.0,,,0.5221,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-02510,Graduate,0.0,Communication Design,Pindah program studi,Lajang,Laki-laki,Siang,26,24-27 th,Lunas,Tidak,Tidak,Tidak,135.9,114.0,14,14,14.0,13,13,13.62,1.0,1.0,0.0382,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02511,Dropout,1.0,Journalism & Communication,Ordinance No. 854-B/99,Lajang,Perempuan,Siang,18,≤20 th,Menunggak,Tidak,Tidak,Ya,154.4,154.4,6,5,12.0,6,0,0.0,0.833,0.0,0.9927,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02512,Enrolled,,Nursing,Mahasiswa internasional (S1),Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,190.0,190.0,7,4,11.58,7,5,12.42,0.571,0.714,0.5181,prediksi model (mahasiswa masih aktif),Berisiko,Tinggi
JJI-02513,Graduate,0.0,Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,132.5,136.0,7,7,13.2,8,8,13.06,1.0,1.0,0.0607,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02514,Graduate,0.0,Veterinary Nursing,Ordinance No. 854-B/99,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Tidak,163.3,163.3,6,6,13.5,6,6,12.0,1.0,1.0,0.1144,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02515,Dropout,1.0,Advertising & Marketing Management,Fase 1 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Tidak,Ya,122.5,126.0,6,6,13.33,6,5,12.8,1.0,0.833,0.1767,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02516,Enrolled,,Informatics Engineering,Fase 2 - kuota umum,Lajang,Laki-laki,Siang,20,≤20 th,Lunas,Tidak,Tidak,Ya,121.0,122.0,5,4,14.25,5,1,10.0,0.8,0.2,0.9606,prediksi model (mahasiswa masih aktif),Berisiko,Sangat Tinggi
JJI-02517,Graduate,0.0,Communication Design,Fase 2 - kuota umum,Lajang,Perempuan,Siang,22,21-23 th,Lunas,Tidak,Ya,Tidak,131.8,137.0,6,6,12.17,6,4,12.0,1.0,0.667,0.2199,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02518,Graduate,0.0,Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,135.0,139.0,8,7,12.21,8,7,12.21,0.875,0.875,0.0653,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02519,Graduate,0.0,Tourism,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Tidak,141.7,142.0,6,6,12.67,6,6,13.0,1.0,1.0,0.0498,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02520,Graduate,0.0,Journalism & Communication,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,131.3,133.1,6,6,12.29,6,6,13.5,1.0,1.0,0.0588,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02521,Graduate,0.0,Tourism,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,123.9,126.0,6,6,13.0,6,6,13.0,1.0,1.0,0.0399,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02522,Graduate,0.0,Tourism,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,126.1,131.0,6,6,12.14,6,6,11.17,1.0,1.0,0.0822,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02523,Graduate,0.0,Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Ya,126.5,131.0,7,7,13.88,8,7,13.09,1.0,0.875,0.0744,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02524,Dropout,1.0,Basic Education,Fase 2 - kuota umum,Lajang,Perempuan,Siang,20,≤20 th,Lunas,Tidak,Tidak,Tidak,107.3,108.0,6,0,0.0,6,0,0.0,0.0,0.0,0.9969,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02525,Dropout,1.0,Social Service,Fase 2 - kuota umum,Lajang,Perempuan,Siang,19,≤20 th,Lunas,Tidak,Ya,Ya,95.0,133.1,6,6,11.67,6,0,0.0,1.0,0.0,0.923,prediksi out-of-fold (data berlabel),Berisiko,Sangat Tinggi
JJI-02526,Graduate,0.0,Veterinary Nursing,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,116.1,122.0,6,6,13.15,6,3,11.0,1.0,0.5,0.5295,prediksi out-of-fold (data berlabel),Berisiko,Tinggi
JJI-02527,Dropout,1.0,Communication Design,Fase 1 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,134.6,143.0,6,6,14.5,6,6,12.83,1.0,1.0,0.0394,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02528,Graduate,0.0,Nursing,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Ya,Ya,128.0,135.0,7,7,14.44,8,8,13.66,1.0,1.0,0.0323,prediksi out-of-fold (data berlabel),Aman,Rendah
JJI-02529,Graduate,0.0,Journalism & Communication,Fase 2 - kuota umum,Lajang,Perempuan,Siang,18,≤20 th,Lunas,Tidak,Tidak,Ya,144.2,148.0,6,6,15.17,6,6,14.29,1.0,1.0,0.1139,prediksi out-of-fold (data berlabel),Aman,Rendah
